,_0_14eves,_15_18eves,_19_30eves,_31_62eves,_63_Xeves,kerulet,nepesseg,nmar,telepules,x,y
13184,0,0,0,2,3,,5,90.0,Kaposvár,556000.0,111500.0
13185,6,1,3,10,1,,21,90.0,Kaposvár,556000.0,112200.0
13186,2,2,7,7,2,,20,90.0,Kaposvár,556000.0,112300.0
13187,2,2,1,5,0,,10,70.0,Kaposvár,556000.0,112400.0
13188,0,0,1,3,1,,5,90.0,Kaposvár,556000.0,112500.0
13189,37,9,24,38,5,,113,100.0,Kaposvár,556000.0,112900.0
13190,6,2,4,7,3,,22,100.0,Kaposvár,556000.0,113000.0
13191,1,0,15,5,0,,21,150.0,Kaposvár,556000.0,116300.0
13192,7,4,7,22,12,,52,120.0,Kaposvár,556000.0,117100.0
13193,0,0,1,7,7,,15,120.0,Kaposvár,556000.0,117200.0
13194,8,0,0,19,11,,38,130.0,Kaposvár,556000.0,117300.0
13195,2,0,0,3,2,,7,210.0,Kaposvár,556000.0,117400.0
13196,0,0,0,1,2,,3,150.0,Kaposvár,556000.0,119800.0
13197,0,0,1,0,0,,1,150.0,Kaposvár,556000.0,119900.0
13198,4,3,1,6,2,,16,90.0,Kaposvár,556100.0,112600.0
13199,11,1,7,27,8,,54,120.0,Kaposvár,556100.0,112700.0
13200,8,1,4,7,4,,24,100.0,Kaposvár,556100.0,112800.0
13201,2,2,0,8,2,,14,100.0,Kaposvár,556100.0,112900.0
13202,5,2,2,13,6,,28,80.0,Kaposvár,556100.0,113000.0
13203,2,2,3,8,1,,16,150.0,Kaposvár,556100.0,116700.0
13204,2,0,2,13,7,,24,140.0,Kaposvár,556100.0,116800.0
13205,3,1,2,14,6,,26,140.0,Kaposvár,556100.0,116900.0
13206,0,1,0,2,1,,4,130.0,Kaposvár,556100.0,117000.0
13207,2,3,7,10,8,,30,140.0,Kaposvár,556100.0,117100.0
13208,2,0,5,13,3,,23,120.0,Kaposvár,556100.0,117200.0
13209,0,0,14,24,2,,40,150.0,Kaposvár,556100.0,117300.0
13210,5,2,10,26,6,,49,210.0,Kaposvár,556100.0,117400.0
13211,0,0,0,0,1,,1,150.0,Kaposvár,556100.0,119200.0
13212,0,0,3,3,1,,7,160.0,Kaposvár,556200.0,111300.0
13213,0,0,1,0,0,,1,160.0,Kaposvár,556200.0,111400.0
13214,0,0,1,2,0,,3,160.0,Kaposvár,556200.0,111500.0
13215,4,1,4,8,3,,20,160.0,Kaposvár,556200.0,111600.0
13216,0,0,0,1,0,,1,120.0,Kaposvár,556200.0,111900.0
13217,17,0,5,6,0,,28,120.0,Kaposvár,556200.0,112100.0
13218,2,0,2,4,0,,8,120.0,Kaposvár,556200.0,112200.0
13219,55,14,39,53,4,,165,120.0,Kaposvár,556200.0,112500.0
13220,3,0,5,13,6,,27,120.0,Kaposvár,556200.0,112600.0
13221,6,1,5,19,9,,40,70.0,Kaposvár,556200.0,112900.0
13222,0,0,0,0,1,,1,110.0,Kaposvár,556200.0,113000.0
13223,1,0,5,8,12,,26,130.0,Kaposvár,556200.0,116900.0
13224,4,1,6,15,6,,32,130.0,Kaposvár,556200.0,117000.0
13225,1,0,1,7,1,,10,130.0,Kaposvár,556200.0,117100.0
13226,2,0,2,9,8,,21,150.0,Kaposvár,556200.0,117200.0
13227,3,1,5,21,7,,37,150.0,Kaposvár,556200.0,117300.0
13228,2,1,7,10,1,,21,210.0,Kaposvár,556200.0,117400.0
13229,1,1,0,6,0,,8,210.0,Kaposvár,556200.0,117500.0
13230,0,0,0,0,1,,1,160.0,Kaposvár,556300.0,111700.0
13231,34,11,19,18,0,,82,120.0,Kaposvár,556300.0,112100.0
13232,21,8,14,32,4,,79,120.0,Kaposvár,556300.0,112200.0
13233,29,11,25,40,6,,111,120.0,Kaposvár,556300.0,112300.0
13234,14,5,11,24,2,,56,120.0,Kaposvár,556300.0,112400.0
13235,6,3,9,11,0,,29,120.0,Kaposvár,556300.0,112500.0
13236,3,2,4,17,6,,32,80.0,Kaposvár,556300.0,112900.0
13237,0,0,1,1,3,,5,140.0,Kaposvár,556300.0,116900.0
13238,7,0,4,14,10,,35,160.0,Kaposvár,556300.0,117000.0
13239,1,1,3,6,3,,14,140.0,Kaposvár,556300.0,117100.0
13240,3,1,7,13,6,,30,130.0,Kaposvár,556300.0,117200.0
13241,3,1,2,10,10,,26,150.0,Kaposvár,556300.0,117300.0
13242,4,0,2,12,2,,20,190.0,Kaposvár,556300.0,117400.0
13243,2,0,18,35,7,,62,210.0,Kaposvár,556300.0,117500.0
13244,0,0,2,4,2,,8,150.0,Kaposvár,556300.0,117600.0
13245,7,4,7,29,4,,51,160.0,Kaposvár,556400.0,111300.0
13246,7,2,8,16,9,,42,90.0,Kaposvár,556400.0,112300.0
13247,14,0,13,18,3,,48,90.0,Kaposvár,556400.0,112400.0
13248,1,1,3,7,2,,14,90.0,Kaposvár,556400.0,112500.0
13249,3,1,5,22,9,,40,70.0,Kaposvár,556400.0,112900.0
13250,4,4,4,14,6,,32,160.0,Kaposvár,556400.0,116900.0
13251,1,0,0,2,0,,3,150.0,Kaposvár,556400.0,117000.0
13252,0,1,2,11,8,,22,100.0,Kaposvár,556400.0,117200.0
13253,0,0,1,2,3,,6,170.0,Kaposvár,556400.0,117300.0
13254,0,1,3,8,1,,13,170.0,Kaposvár,556400.0,117400.0
13255,3,1,6,21,3,,34,170.0,Kaposvár,556400.0,117500.0
13256,1,0,2,2,0,,5,160.0,Kaposvár,556400.0,119600.0
13257,0,0,0,1,0,,1,160.0,Kaposvár,556500.0,111100.0
13258,6,2,4,12,1,,25,120.0,Kaposvár,556500.0,112100.0
13259,9,2,10,27,6,,54,90.0,Kaposvár,556500.0,112200.0
13260,19,7,17,34,6,,83,60.0,Kaposvár,556500.0,112300.0
13261,9,2,13,20,2,,46,60.0,Kaposvár,556500.0,112400.0
13262,3,0,1,4,0,,8,60.0,Kaposvár,556500.0,112500.0
13263,5,1,6,11,5,,28,120.0,Kaposvár,556500.0,112600.0
13264,3,2,11,19,5,,40,120.0,Kaposvár,556500.0,112700.0
13265,1,1,1,10,2,,15,100.0,Kaposvár,556500.0,112800.0
13266,0,0,0,0,1,,1,160.0,Kaposvár,556500.0,114700.0
13267,4,1,7,23,4,,39,160.0,Kaposvár,556500.0,116900.0
13268,0,2,2,5,2,,11,120.0,Kaposvár,556500.0,117200.0
13269,0,1,0,2,0,,3,140.0,Kaposvár,556500.0,117300.0
13270,5,1,5,20,5,,36,190.0,Kaposvár,556500.0,117400.0
13271,5,1,7,13,8,,34,170.0,Kaposvár,556500.0,117500.0
13272,2,0,2,3,0,,7,70.0,Kaposvár,556600.0,111800.0
13273,3,0,1,4,2,,10,120.0,Kaposvár,556600.0,112000.0
13274,38,12,30,48,10,,138,120.0,Kaposvár,556600.0,112100.0
13275,13,6,13,26,6,,64,60.0,Kaposvár,556600.0,112200.0
13276,14,2,4,23,3,,46,60.0,Kaposvár,556600.0,112300.0
13277,20,9,12,37,3,,81,60.0,Kaposvár,556600.0,112400.0
13278,20,4,5,15,3,,47,60.0,Kaposvár,556600.0,112500.0
13279,1,0,3,14,6,,24,70.0,Kaposvár,556600.0,112600.0
13280,0,1,5,13,4,,23,70.0,Kaposvár,556600.0,112700.0
13281,6,1,5,10,4,,26,70.0,Kaposvár,556600.0,112800.0
13282,1,1,4,8,3,,17,160.0,Kaposvár,556600.0,116800.0
13283,2,0,0,3,2,,7,150.0,Kaposvár,556600.0,116900.0
13284,1,0,0,2,1,,4,130.0,Kaposvár,556600.0,117200.0
13285,1,1,8,10,2,,22,150.0,Kaposvár,556600.0,117300.0
13286,0,1,0,3,1,,5,120.0,Kaposvár,556600.0,117400.0
13287,1,0,3,12,3,,19,140.0,Kaposvár,556600.0,117500.0
13288,0,0,0,0,2,,2,120.0,Kaposvár,556600.0,117600.0
13289,10,0,0,10,0,,20,120.0,Kaposvár,556600.0,118200.0
13290,0,0,0,1,0,,1,70.0,Kaposvár,556700.0,111700.0
13291,2,0,1,6,0,,9,70.0,Kaposvár,556700.0,111800.0
13292,2,0,2,2,1,,7,70.0,Kaposvár,556700.0,111900.0
13293,6,1,4,3,0,,14,70.0,Kaposvár,556700.0,112000.0
13294,2,0,2,13,1,,18,70.0,Kaposvár,556700.0,112500.0
13295,8,1,5,13,7,,34,70.0,Kaposvár,556700.0,112600.0
13296,0,0,1,5,3,,9,70.0,Kaposvár,556700.0,112700.0
13297,0,0,0,0,1,,1,70.0,Kaposvár,556700.0,112800.0
13298,3,1,4,12,6,,26,70.0,Kaposvár,556700.0,112900.0
13299,1,3,2,11,1,,18,160.0,Kaposvár,556700.0,116800.0
13300,4,0,1,14,8,,27,110.0,Kaposvár,556700.0,117400.0
13301,2,1,3,12,2,,20,130.0,Kaposvár,556700.0,117500.0
13302,0,0,3,5,5,,13,120.0,Kaposvár,556700.0,117600.0
13303,4,2,5,20,10,,41,100.0,Kaposvár,556700.0,117700.0
13304,3,3,4,18,11,,39,90.0,Kaposvár,556700.0,117800.0
13305,5,1,8,22,10,,46,120.0,Kaposvár,556700.0,117900.0
13306,6,3,11,27,10,,57,120.0,Kaposvár,556700.0,118000.0
13307,1,0,0,5,1,,7,120.0,Kaposvár,556700.0,118100.0
13308,0,0,0,2,1,,3,120.0,Kaposvár,556700.0,118200.0
13309,4,1,8,22,9,,44,100.0,Kaposvár,556700.0,118300.0
13310,3,2,8,16,14,,43,110.0,Kaposvár,556700.0,118400.0
13311,2,0,0,8,4,,14,120.0,Kaposvár,556700.0,118500.0
13312,3,0,0,6,4,,13,70.0,Kaposvár,556800.0,112700.0
13313,6,3,2,8,10,,29,70.0,Kaposvár,556800.0,112800.0
13314,0,0,2,5,3,,10,70.0,Kaposvár,556800.0,112900.0
13315,6,4,4,16,11,,41,80.0,Kaposvár,556800.0,113000.0
13316,4,1,2,10,4,,21,70.0,Kaposvár,556800.0,113100.0
13317,1,0,0,1,0,,2,160.0,Kaposvár,556800.0,116800.0
13318,2,1,0,4,0,,7,130.0,Kaposvár,556800.0,117300.0
13319,3,0,0,6,2,,11,130.0,Kaposvár,556800.0,117400.0
13320,0,0,0,2,0,,2,110.0,Kaposvár,556800.0,117500.0
13321,7,1,4,18,10,,40,110.0,Kaposvár,556800.0,118500.0
13322,1,0,1,5,9,,16,130.0,Kaposvár,556800.0,118600.0
13323,1,0,1,8,5,,15,120.0,Kaposvár,556800.0,118700.0
13324,1,1,0,3,0,,5,70.0,Kaposvár,556900.0,113000.0
13325,6,2,8,24,12,,52,80.0,Kaposvár,556900.0,113100.0
13326,0,0,1,4,1,,6,80.0,Kaposvár,556900.0,113200.0
13327,0,1,2,8,8,,19,150.0,Kaposvár,556900.0,116800.0
13328,7,1,2,11,7,,28,150.0,Kaposvár,556900.0,116900.0
13329,3,1,5,12,10,,31,150.0,Kaposvár,556900.0,117000.0
13330,2,0,4,16,10,,32,150.0,Kaposvár,556900.0,117100.0
13331,3,2,5,17,9,,36,150.0,Kaposvár,556900.0,117200.0
13332,7,2,14,26,7,,56,150.0,Kaposvár,556900.0,117300.0
13333,0,0,0,2,1,,3,110.0,Kaposvár,556900.0,117400.0
13334,0,1,3,6,8,,18,110.0,Kaposvár,556900.0,117500.0
13335,2,1,3,15,15,,36,110.0,Kaposvár,556900.0,117600.0
13336,9,3,5,23,14,,54,150.0,Kaposvár,556900.0,117700.0
13337,2,0,2,8,6,,18,150.0,Kaposvár,556900.0,117800.0
13338,0,0,0,2,0,,2,70.0,Kaposvár,557000.0,112600.0
13339,0,0,0,2,0,,2,70.0,Kaposvár,557000.0,112700.0
13340,4,1,0,3,0,,8,70.0,Kaposvár,557000.0,112800.0
13341,3,0,3,15,11,,32,80.0,Kaposvár,557000.0,113200.0
13342,0,0,0,2,0,,2,90.0,Kaposvár,557000.0,113300.0
13343,5,0,2,8,2,,17,160.0,Kaposvár,557000.0,116800.0
13344,2,0,2,7,1,,12,150.0,Kaposvár,557000.0,116900.0
13345,0,0,0,0,1,,1,120.0,Kaposvár,557000.0,117500.0
13346,0,0,0,0,2,,2,70.0,Kaposvár,557100.0,111400.0
13347,0,0,2,2,1,,5,70.0,Kaposvár,557100.0,111500.0
13348,0,0,2,2,2,,6,70.0,Kaposvár,557100.0,112700.0
13349,0,0,0,2,0,,2,70.0,Kaposvár,557100.0,112800.0
13350,0,1,3,7,7,,18,80.0,Kaposvár,557100.0,113300.0
13351,2,1,4,12,0,,19,160.0,Kaposvár,557100.0,116700.0
13352,1,0,0,6,6,,13,150.0,Kaposvár,557100.0,116900.0
13353,3,0,2,6,3,,14,120.0,Kaposvár,557100.0,117400.0
13354,3,0,1,7,4,,15,120.0,Kaposvár,557100.0,117500.0
13355,3,3,4,17,9,,36,110.0,Kaposvár,557100.0,117600.0
13356,1,1,0,4,4,,10,150.0,Kaposvár,557100.0,117700.0
13357,3,0,2,2,0,,7,150.0,Kaposvár,557100.0,121600.0
13358,1,0,3,3,0,,7,70.0,Kaposvár,557200.0,112600.0
13359,1,2,0,7,5,,15,70.0,Kaposvár,557200.0,112700.0
13360,0,0,3,2,3,,8,70.0,Kaposvár,557200.0,112800.0
13361,0,0,0,2,0,,2,70.0,Kaposvár,557200.0,112900.0
13362,4,0,0,1,1,,6,70.0,Kaposvár,557200.0,113000.0
13363,0,0,0,1,0,,1,80.0,Kaposvár,557200.0,113100.0
13364,11,2,6,19,10,,48,80.0,Kaposvár,557200.0,113200.0
13365,0,0,0,1,3,,4,80.0,Kaposvár,557200.0,113400.0
13366,0,0,0,1,2,,3,150.0,Kaposvár,557200.0,116500.0
13367,8,0,4,17,9,,38,150.0,Kaposvár,557200.0,116700.0
13368,7,0,6,17,8,,38,150.0,Kaposvár,557200.0,116900.0
13369,3,0,0,7,5,,15,110.0,Kaposvár,557200.0,117500.0
13370,0,0,0,1,0,,1,150.0,Kaposvár,557200.0,117700.0
13371,6,2,6,9,2,,25,150.0,Kaposvár,557200.0,121300.0
13372,5,1,2,4,0,,12,150.0,Kaposvár,557200.0,121400.0
13373,3,2,2,8,1,,16,150.0,Kaposvár,557200.0,121500.0
13374,0,0,0,2,0,,2,80.0,Kaposvár,557300.0,112400.0
13375,2,0,0,3,1,,6,80.0,Kaposvár,557300.0,112500.0
13376,0,0,0,0,2,,2,80.0,Kaposvár,557300.0,112600.0
13377,0,0,0,1,0,,1,70.0,Kaposvár,557300.0,112700.0
13378,5,0,1,4,0,,10,70.0,Kaposvár,557300.0,112800.0
13379,5,0,0,10,1,,16,70.0,Kaposvár,557300.0,112900.0
13380,0,1,1,4,0,,6,70.0,Kaposvár,557300.0,113000.0
13381,5,3,5,14,5,,32,80.0,Kaposvár,557300.0,113300.0
13382,1,0,5,12,3,,21,80.0,Kaposvár,557300.0,113400.0
13383,2,0,3,6,2,,13,70.0,Kaposvár,557300.0,113500.0
13384,2,0,1,3,0,,6,150.0,Kaposvár,557300.0,116500.0
13385,8,1,6,21,5,,41,150.0,Kaposvár,557300.0,116700.0
13386,5,0,4,11,4,,24,150.0,Kaposvár,557300.0,116900.0
13387,1,0,2,4,1,,8,150.0,Kaposvár,557300.0,117000.0
13388,0,0,1,1,3,,5,110.0,Kaposvár,557300.0,117400.0
13389,4,2,13,44,7,,70,110.0,Kaposvár,557300.0,117500.0
13390,0,2,3,18,10,,33,110.0,Kaposvár,557300.0,117600.0
13391,6,2,7,23,18,,56,150.0,Kaposvár,557300.0,117700.0
13392,12,2,2,23,8,,47,150.0,Kaposvár,557300.0,117800.0
13393,2,0,3,8,1,,14,150.0,Kaposvár,557300.0,121300.0
13394,0,0,0,1,0,,1,80.0,Kaposvár,557400.0,112500.0
13395,2,0,0,2,0,,4,70.0,Kaposvár,557400.0,112600.0
13396,2,0,0,5,2,,9,70.0,Kaposvár,557400.0,112700.0
13397,0,0,0,4,0,,4,70.0,Kaposvár,557400.0,113100.0
13398,4,2,8,12,4,,30,70.0,Kaposvár,557400.0,113200.0
13399,7,4,4,12,5,,32,80.0,Kaposvár,557400.0,113300.0
13400,1,2,6,21,8,,38,90.0,Kaposvár,557400.0,113400.0
13401,4,2,1,13,6,,26,70.0,Kaposvár,557400.0,113500.0
13402,2,0,0,2,1,,5,150.0,Kaposvár,557400.0,116600.0
13403,3,0,3,6,1,,13,150.0,Kaposvár,557400.0,116700.0
13404,2,0,3,16,5,,26,150.0,Kaposvár,557400.0,116800.0
13405,7,1,2,11,4,,25,150.0,Kaposvár,557400.0,117000.0
13406,2,0,1,10,6,,19,210.0,Kaposvár,557400.0,117100.0
13407,9,0,1,11,4,,25,210.0,Kaposvár,557400.0,117200.0
13408,4,4,12,35,13,,68,210.0,Kaposvár,557400.0,117300.0
13409,11,1,5,20,7,,44,110.0,Kaposvár,557400.0,117400.0
13410,4,1,3,7,4,,19,110.0,Kaposvár,557400.0,117500.0
13411,1,1,7,8,2,,19,110.0,Kaposvár,557400.0,117600.0
13412,1,0,1,6,1,,9,150.0,Kaposvár,557400.0,121300.0
13413,1,1,2,9,2,,15,150.0,Kaposvár,557400.0,121400.0
13414,6,1,6,8,2,,23,150.0,Kaposvár,557400.0,121500.0
13415,0,0,0,1,0,,1,70.0,Kaposvár,557500.0,112300.0
13416,2,0,0,2,0,,4,70.0,Kaposvár,557500.0,112600.0
13417,0,0,0,2,0,,2,70.0,Kaposvár,557500.0,112700.0
13418,0,0,0,1,1,,2,80.0,Kaposvár,557500.0,112800.0
13419,0,0,1,2,2,,5,70.0,Kaposvár,557500.0,112900.0
13420,5,3,4,11,4,,27,70.0,Kaposvár,557500.0,113000.0
13421,1,0,0,2,1,,4,70.0,Kaposvár,557500.0,113100.0
13422,0,0,0,1,1,,2,80.0,Kaposvár,557500.0,113200.0
13423,0,0,3,4,3,,10,80.0,Kaposvár,557500.0,113500.0
13424,0,0,0,3,0,,3,150.0,Kaposvár,557500.0,116600.0
13425,6,3,1,6,4,,20,150.0,Kaposvár,557500.0,116800.0
13426,5,2,3,14,5,,29,150.0,Kaposvár,557500.0,116900.0
13427,3,1,4,19,15,,42,150.0,Kaposvár,557500.0,117000.0
13428,1,1,0,1,0,,3,210.0,Kaposvár,557500.0,117100.0
13429,3,0,2,13,3,,21,210.0,Kaposvár,557500.0,117200.0
13430,0,0,1,2,3,,6,110.0,Kaposvár,557500.0,117500.0
13431,6,2,8,20,7,,43,110.0,Kaposvár,557500.0,117600.0
13432,2,0,0,4,0,,6,80.0,Kaposvár,557600.0,112800.0
13433,0,0,1,4,1,,6,70.0,Kaposvár,557600.0,113100.0
13434,0,0,1,7,0,,8,60.0,Kaposvár,557600.0,113200.0
13435,0,0,0,3,1,,4,70.0,Kaposvár,557600.0,113300.0
13436,3,0,1,8,14,,26,150.0,Kaposvár,557600.0,117000.0
13437,2,4,4,20,5,,35,210.0,Kaposvár,557600.0,117200.0
13438,4,1,7,13,1,,26,210.0,Kaposvár,557600.0,117300.0
13439,3,1,2,13,4,,23,150.0,Kaposvár,557600.0,117400.0
13440,5,2,8,15,7,,37,110.0,Kaposvár,557600.0,117500.0
13441,2,3,3,10,3,,21,110.0,Kaposvár,557600.0,117600.0
13442,2,1,8,9,2,,22,110.0,Kaposvár,557600.0,117700.0
13443,7,3,5,18,1,,34,150.0,Kaposvár,557600.0,121400.0
13444,2,1,1,7,1,,12,150.0,Kaposvár,557600.0,121500.0
13445,4,0,2,1,1,,8,70.0,Kaposvár,557700.0,112800.0
13446,0,0,0,2,1,,3,70.0,Kaposvár,557700.0,113000.0
13447,6,0,3,11,2,,22,70.0,Kaposvár,557700.0,113100.0
13448,0,1,1,8,3,,13,40.0,Kaposvár,557700.0,113300.0
13449,2,0,3,8,0,,13,40.0,Kaposvár,557700.0,113400.0
13450,0,0,0,1,1,,2,150.0,Kaposvár,557700.0,117000.0
13451,0,0,1,2,1,,4,210.0,Kaposvár,557700.0,117100.0
13452,4,0,3,12,4,,23,210.0,Kaposvár,557700.0,117200.0
13466,2,0,0,2,1,,5,70.0,Kaposvár,558600.0,114400.0
13467,1,0,0,3,0,,4,70.0,Kaposvár,558600.0,114500.0
13468,0,0,0,2,0,,2,160.0,Kaposvár,558600.0,114600.0
13469,0,0,4,3,2,,9,70.0,Kaposvár,558600.0,114700.0
13470,3,0,0,2,0,,5,70.0,Kaposvár,558600.0,114800.0
13471,0,0,0,1,0,,1,70.0,Kaposvár,558600.0,114900.0
13482,5,1,0,3,0,,9,70.0,Kaposvár,558900.0,114500.0
13483,1,0,1,8,3,,13,70.0,Kaposvár,558900.0,114600.0
13484,2,1,1,4,3,,11,70.0,Kaposvár,558900.0,114700.0
43036,1,1,1,10,4,11,17,390.0,Budapest,644300.0,236700.0
43037,0,0,0,2,0,11,2,380.0,Budapest,644300.0,236800.0
43165,0,0,0,1,3,11,4,390.0,Budapest,644400.0,236800.0
43166,0,2,3,3,0,11,8,480.0,Budapest,644400.0,237100.0
43283,2,0,0,3,3,11,8,520.0,Budapest,644500.0,237000.0
43284,1,0,0,3,1,11,5,520.0,Budapest,644500.0,237200.0
43407,11,0,2,18,6,11,37,520.0,Budapest,644600.0,237000.0
43519,0,0,0,0,2,11,2,510.0,Budapest,644700.0,236500.0
43520,1,0,1,4,4,11,10,520.0,Budapest,644700.0,236900.0
43521,0,0,0,1,1,11,2,520.0,Budapest,644700.0,237100.0
43623,9,1,10,23,8,11,51,350.0,Budapest,644800.0,236100.0
43625,1,0,0,1,5,11,7,480.0,Budapest,644800.0,236600.0
43626,4,0,1,3,2,11,10,520.0,Budapest,644800.0,236800.0
43627,10,1,0,11,4,11,26,520.0,Budapest,644800.0,236900.0
43628,3,2,1,6,2,11,14,520.0,Budapest,644800.0,237000.0
43629,0,0,0,0,1,11,1,480.0,Budapest,644800.0,237200.0
43630,4,1,2,7,3,11,17,500.0,Budapest,644800.0,237300.0
43631,6,0,6,8,6,11,26,500.0,Budapest,644800.0,237400.0
43717,0,0,0,23,317,11,340,320.0,Budapest,644900.0,232700.0
43718,0,0,0,0,1,11,1,320.0,Budapest,644900.0,232900.0
43719,0,0,0,4,0,11,4,330.0,Budapest,644900.0,233000.0
43730,1,0,2,2,1,11,6,620.0,Budapest,644900.0,235900.0
43731,2,0,7,7,7,11,23,570.0,Budapest,644900.0,236000.0
43732,0,2,3,5,6,11,16,610.0,Budapest,644900.0,236100.0
43733,0,0,0,1,2,11,3,510.0,Budapest,644900.0,236200.0
43734,0,0,0,2,1,11,3,600.0,Budapest,644900.0,236300.0
43735,2,1,2,7,3,11,15,520.0,Budapest,644900.0,236800.0
43736,8,0,3,11,2,11,24,520.0,Budapest,644900.0,236900.0
43839,1,1,1,3,1,11,7,500.0,Budapest,645000.0,236300.0
43840,2,0,1,14,6,11,23,560.0,Budapest,645000.0,236900.0
43841,4,1,5,11,6,11,27,480.0,Budapest,645000.0,237100.0
43842,8,3,1,12,4,11,28,510.0,Budapest,645000.0,237200.0
43843,8,0,4,11,1,11,24,530.0,Budapest,645000.0,237400.0
43937,0,0,0,0,1,11,1,500.0,Budapest,645100.0,233700.0
43941,3,0,1,0,0,11,4,610.0,Budapest,645100.0,236200.0
43942,1,1,0,3,0,11,5,540.0,Budapest,645100.0,236600.0
43943,0,0,0,1,4,11,5,530.0,Budapest,645100.0,236700.0
43944,11,3,9,24,5,11,52,560.0,Budapest,645100.0,236800.0
43945,3,0,3,5,8,11,19,520.0,Budapest,645100.0,236900.0
43946,3,1,1,12,8,11,25,490.0,Budapest,645100.0,237000.0
43947,4,0,1,4,2,11,11,490.0,Budapest,645100.0,237100.0
43948,2,6,5,11,9,11,33,500.0,Budapest,645100.0,237200.0
43949,4,0,2,14,6,11,26,530.0,Budapest,645100.0,237300.0
44052,2,0,3,9,8,11,22,500.0,Budapest,645200.0,234900.0
44053,0,0,0,2,0,11,2,500.0,Budapest,645200.0,235000.0
44054,40,0,18,81,136,11,275,590.0,Budapest,645200.0,235700.0
44055,6,0,1,20,8,11,35,590.0,Budapest,645200.0,235800.0
44056,1,0,3,4,4,11,12,550.0,Budapest,645200.0,236400.0
44057,0,0,3,3,1,11,7,540.0,Budapest,645200.0,236600.0
44058,4,0,3,9,2,11,18,540.0,Budapest,645200.0,236700.0
44059,2,2,7,12,8,11,31,540.0,Budapest,645200.0,236800.0
44060,10,0,2,18,16,11,46,510.0,Budapest,645200.0,237000.0
44061,0,0,0,0,1,11,1,490.0,Budapest,645200.0,237100.0
44062,2,1,1,4,4,11,12,510.0,Budapest,645200.0,237200.0
44177,1,0,3,1,2,11,7,500.0,Budapest,645300.0,233300.0
44178,45,9,13,94,6,11,167,370.0,Budapest,645300.0,233600.0
44179,0,0,1,2,6,11,9,610.0,Budapest,645300.0,235500.0
44180,5,0,2,8,0,11,15,580.0,Budapest,645300.0,236400.0
44181,5,0,0,3,0,11,8,590.0,Budapest,645300.0,236500.0
44182,1,3,2,5,2,11,13,510.0,Budapest,645300.0,236700.0
44183,6,2,1,8,4,11,21,480.0,Budapest,645300.0,236800.0
44184,3,0,0,2,4,11,9,510.0,Budapest,645300.0,236900.0
44185,2,0,3,11,7,11,23,480.0,Budapest,645300.0,237000.0
44186,7,1,2,16,4,11,30,550.0,Budapest,645300.0,237100.0
44313,19,6,22,76,14,11,137,460.0,Budapest,645400.0,233600.0
44314,0,1,0,1,1,11,3,570.0,Budapest,645400.0,234400.0
44315,2,0,4,9,2,11,17,500.0,Budapest,645400.0,235200.0
44316,0,0,1,2,1,11,4,490.0,Budapest,645400.0,235500.0
44317,6,1,0,7,2,11,16,560.0,Budapest,645400.0,236200.0
44318,11,0,1,13,1,11,26,530.0,Budapest,645400.0,236300.0
44319,4,1,3,4,1,11,13,570.0,Budapest,645400.0,236400.0
44320,38,7,25,87,26,11,183,570.0,Budapest,645400.0,236500.0
44321,1,0,0,5,2,11,8,630.0,Budapest,645400.0,236600.0
44322,2,3,3,5,0,11,13,460.0,Budapest,645400.0,236700.0
44323,4,0,2,8,9,11,23,480.0,Budapest,645400.0,236800.0
44324,0,0,7,9,0,11,16,420.0,Budapest,645400.0,236900.0
44468,3,1,2,10,2,11,18,350.0,Budapest,645500.0,233300.0
44469,0,0,1,2,1,11,4,380.0,Budapest,645500.0,233400.0
44470,30,3,26,108,35,11,202,380.0,Budapest,645500.0,233500.0
44471,9,0,20,54,29,11,112,510.0,Budapest,645500.0,233600.0
44472,1,0,2,5,3,11,11,500.0,Budapest,645500.0,234800.0
44473,0,1,0,2,0,11,3,370.0,Budapest,645500.0,235500.0
44474,12,1,1,17,6,11,37,590.0,Budapest,645500.0,236100.0
44475,17,2,1,21,4,11,45,520.0,Budapest,645500.0,236200.0
44476,0,0,2,3,0,11,5,610.0,Budapest,645500.0,236300.0
44477,2,0,0,3,0,11,5,620.0,Budapest,645500.0,236400.0
44478,3,0,1,5,1,11,10,640.0,Budapest,645500.0,236500.0
44479,8,0,0,11,2,11,21,640.0,Budapest,645500.0,236600.0
44480,3,1,3,12,11,11,30,700.0,Budapest,645500.0,236700.0
44481,6,0,3,5,4,11,18,570.0,Budapest,645500.0,236800.0
44482,0,0,1,9,3,11,13,540.0,Budapest,645500.0,236900.0
44483,5,1,1,13,14,11,34,510.0,Budapest,645500.0,237000.0
44639,2,0,2,1,0,11,5,350.0,Budapest,645600.0,233200.0
44640,1,0,0,2,1,11,4,350.0,Budapest,645600.0,233300.0
44641,0,0,0,7,11,11,18,560.0,Budapest,645600.0,233500.0
44642,0,1,0,3,0,11,4,370.0,Budapest,645600.0,235400.0
44643,0,0,0,0,1,11,1,600.0,Budapest,645600.0,235500.0
44644,2,0,0,1,0,11,3,690.0,Budapest,645600.0,236100.0
44645,6,1,0,8,0,11,15,610.0,Budapest,645600.0,236200.0
44646,12,0,2,21,5,11,40,610.0,Budapest,645600.0,236300.0
44647,18,2,3,22,4,11,49,550.0,Budapest,645600.0,236400.0
